Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
540509,22203,MILK PAN RED RETROSPOT,1.0,,3.75,14800.0,United Kingdom mixed_CASE
559993,81953B,ROUND BLUE CLOCK WITH SUCKER,5.0,2011-07-14 12:42:00,0.19,14716.0,United Kingdom
561209,21867,PINK UNION JACK  LUGGAGE TAG,2.0,2011-07-25 16:57:00,0.83,,United Kingdom
554514,84968A,SET OF 16 VINTAGE ROSE CUTLERY bad_value,1.0,2011-05-24 15:58:00,24.96,,United Kingdom
549295,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1.0,2011-04-07 19:49:00,2.46,,United Kingdom
556182,22436,12 COLOURED PARTY BALLOONS,4.0,2011-06-09 11:35:00,0.65,16892.0,United Kingdom
541859,22212,FOUR HOOK  WHITE LOVEBIRDS,1.0,2011-01-23 15:34:00,2.1,14606.0,United Kingdom
557577,22804,CANDLEHOLDER PINK HANGING HEART,1.0,,2.95,14606.0,United Kingdom
551995,84950,ASSORTED COLOUR T-LIGHT HOLDER,6.0,2011-05-05 15:42:00,1.38,,United Kingdom
537351,21693,SMALL HAMMERED SILVER CANDLEPOT,1.0,2010-12-06 12:23:00,2.95,16898.0,United Kingdom
546091,22191,IVORY DINER WALL CLOCK,2.0,2011-03-09 11:53:00,8.5,14936.0,Channel Islands
551653,22730,ALARM CLOCK BAKELIKE IVORY,4.0,2011-05-03 12:03:00,3.75,13282.0,United Kingdom
559055,21211,SET OF 72 SKULL PAPER  DOILIES,3.0,2011-07-05 17:09:00,1.25,,United Kingdom
557063,21679,SKULLS  STICKERS,6.0,2011-06-16 15:01:00,0.85,17368.0,United Kingdom
559816,23236,DOILEY STORAGE TIN,1.0,2011-07-12 16:11:00,5.79,,United Kingdom
553524,84873A,FUNKY FLOWER PICNIC BAG FOR 4,1.0,2011-05-17 14:46:00,16.95,15570.0,United Kingdom
548258,22973,CHILDREN'S CIRCUS PARADE MUG,12.0,2011-03-30 11:04:00,1.65,14146.0,United Kingdom
575846,23542,WALL ART 70'S ALPHABET,2.0,2011-11-11 12:07:00,8.25,17364.0,United Kingdom
580044,82494L,WOODEN FRAME ANTIQUE WHITE,6.0,2011-12-01 12:36:00,2.95,14869.0,United Kingdom
573585,22488,NATURAL SLATE RECTANGLE CHALKBOARD,17.0,2011-10-31 14:41:00,3.29,,United Kingdom bad_value
560922,22637,PIGGY BANK RETROSPOT ???,8.0,,2.55,14911.0,EIRE @@@
568951,22432,WATERING CAN PINK BUNNY,6.0,2011-09-29 15:26:00,1.95,17724.0,United Kingdom
564657,85049E,SCANDINAVIAN REDS RIBBONS,24.0,2011-08-26 14:44:00,1.25,14135.0,United Kingdom
574328,22111,SCOTTIE DOG HOT WATER BOTTLE,12.0,2011-11-04 09:05:00,4.95,13081.0,United Kingdom
563021,23188,VINTAGE  2 METER FOLDING RULER,6.0,2011-08-11 13:25:00,1.65,18077.0,United Kingdom
546976,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY ???,1.0,2011-03-18 12:08:00,4.13,,United Kingdom
570180,22568,FELTCRAFT CUSHION OWL,4.0,2011-10-07 14:28:00,3.75,17509.0,United Kingdom
574741,23571,TRADITIONAL NAUGHTS & CROSSES,2.0,2011-11-06 16:13:00,1.65,15993.0,United Kingdom
573068,22841,ROUND CAKE TIN VINTAGE GREEN INVALID,1.0,2011-10-27 13:56:00,7.95,17545.0,United Kingdom
563567,22355,CHARLOTTE BAG SUKI DESIGN,10.0,2011-08-17 14:44:00,0.85,13004.0,United Kingdom
576326,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1.0,2011-11-14 15:18:00,3.75,16504.0,United Kingdom
544045,85180A,RED HEARTS LIGHT CHAIN,24.0,2011-02-15 12:12:00,3.81,13941.0,United Kingdom
544790,22385,JUMBO BAG SPACEBOY DESIGN,4.0,2011-02-23 12:27:00,1.95,16940.0,United Kingdom
559338,85099B,JUMBO BAG RED RETROSPOT,4.0,2011-07-07 16:30:00,4.13,,United Kingdom
550470,20616,CHERRY BLOSSOM PASSPORT COVER,1.0,2011-04-18 13:49:00,1.63,,United Kingdom
575477,21915,RED  HARMONICA IN BOX,1.0,2011-11-09 16:14:00,2.46,,United Kingdom
578307,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,6.0,,0.39,17290.0,United Kingdom typoo
566980,72741,GRAND CHOCOLATECANDLE,18.0,2011-09-16 09:56:00,1.45,15498.0,United Kingdom
55948800.000,22386,JUMBO BAG PINK POLKADOT,5.0,2011-07-08 13:52:00,4.13,,United Kingdom
570235,22130,PARTY CONE CHRISTMAS DECORATION,12.0,2011-10-09 14:30:00,0.85,13193.0,United Kingdom
562688,22356,CHARLOTTE BAG PINK POLKADOT,4.0,2011-08-08 13:53:00,0.85,13869.0,United Kingdom
551200,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3.0,2011-04-27 11:32:00,2.95,17069.0,United Kingdom
572541,21212,PACK OF 72 RETROSPOT CAKE CASES,2.0,2011-10-24 16:20:00,0.55,17315.0,United Kingdom
543179,10002,INFLATABLE POLITICAL GLOBE typoo,1.0,2011-02-04 10:31:00,0.85,12754.0,Japan
539434,22788,BROCANTE COAT RACK,1.0,2010-12-17 14:41:00,20.38,,United Kingdom
569651,22738,RIBBON REEL SNOWY VILLAGE,5.0,2011-10-05 12:49:00,1.65,14534.0,United Kingdom
547663,22853,CAT BOWL VINTAGE CREAM bad_value,10.0,,3.25,16022.0,United Kingdom
545052,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48.0,2011-02-27 12:27:00,0.29,13971.0,United Kingdom
550209,22569,FELTCRAFT CUSHION BUTTERFLY,60.0,2011-04-15 10:39:00,7.46,,United Kingdom
580903,21494,ROTATING LEAVES T-LIGHT HOLDER,1.0,2011-12-06 12:56:00,1.25,14606.0,United Kingdom
556050,23106,ZINC HEARTS PLANT POT HOLDER,8.0,2011-06-08 13:04:00,2.89,14367.0,United Kingdom
553718,84595E,LARGE TORTILLA DESIGN RED BOWL,2.0,2011-05-18 16:14:00,3.29,,United Kingdom
541104,22817,CARD SUKI BIRTHDAY,15.0,2011-01-13 14:29:00,42.0,,United Kingdom
544062,84949,SILVER HANGING T-LIGHT HOLDER,1.0,2011-02-15 13:19:00,1.65,15311.0,United Kingdom
577768,23368,SET 12 COLOUR PENCILS DOLLY GIRL,2.0,2011-11-21 15:18:00,1.25,,United Kingdom bad_value
552232,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1.0,2011-05-06 15:54:00,-223.8,,United Kingdom
536540,21055,TOOL BOX SOFT TOY,4.0,,8.95,14911.0,EIRE INVALID
552259,21174,POTTERING IN THE SHED METAL SIGN mixed_CASE,6.0,2011-05-08 11:13:00,2.08,15796.0,United Kingdom typoo
566731,21078,SET/20 STRAWBERRY PAPER NAPKINS ###,1.0,2011-09-14 13:37:00,0.85,17883.0,United Kingdom bad_value
561897,22776,SWEETHEART CAKESTAND 3 TIER,1.0,2011-07-31 15:24:00,9.95,17841.0,United Kingdom
565847,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6.0,2011-09-07 12:44:00,4.96,,United Kingdom
572528,23570,TRADITIONAL PICK UP STICKS GAME @@@,4.0,,1.25,13176.0,United Kingdom
580639,22150,3 STRIPEY MICE FELTCRAFT,1.0,2011-12-05 12:46:00,1.95,17254.0,United Kingdom
574529,23551,PACK OF 12 PAISLEY PARK TISSUES,6.0,2011-11-04 14:06:00,0.39,17233.0,United Kingdom
544043,22424,ENAMEL BREAD BIN CREAM,1.0,2011-02-15 11:58:00,12.75,14527.0,United Kingdom
574074,22820,GIFT BAG BIRTHDAY,1.0,2011-11-02 15:33:00,0.83,,United Kingdom
577056,90157,RIVIERA NECKLACE,5.0,2011-11-17 14:24:00,4.95,17985.0,United Kingdom
558777,20713,JUMBO BAG OWLS bad_value,5.0,,2.08,,United Kingdom ???
550145,85014A,BLACK/BLUE POLKADOT UMBRELLA mixed_CASE,3.0,,5.95,12637.0,France mixed_CASE
567190,23400,SHELF WITH 4 HOOKS HOME SWEET HOME mixed_CASE,2.0,2011-09-19 09:14:00,6.25,18226.0,United Kingdom
576078,21822,GLITTER CHRISTMAS TREE WITH BELLS,6.0,2011-11-13 16:22:00,0.79,14432.0,United Kingdom
543648,22934,BAKING MOULD EASTER EGG WHITE CHOC,6.0,2011-02-11 08:45:00,2.95,15114.0,United Kingdom
580730,21481,FAWN BLUE HOT WATER BOTTLE,2.0,2011-12-05 17:28:00,7.46,,United Kingdom
558731,22271,FELTCRAFT DOLL ROSIE,6.0,2011-07-01 14:53:00,2.95,13285.0,United Kingdom
554993,21212,PACK OF 72 RETROSPOT CAKE CASES,12.0,2011-05-29 14:13:00,0.55,17051.0,United Kingdom
572290,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,6.0,2011-10-23 12:46:00,3.75,14800.0,United Kingdom
537770,22821,GIFT BAG PSYCHEDELIC APPLES,12.0,,0.65,15529.0,United Kingdom
543826,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,8.0,2011-02-14 09:41:00,2.46,,United Kingdom
573264,23348,CHILDRENS TOY COOKING UTENSIL SET,2.0,2011-10-28 12:36:00,2.08,14415.0,United Kingdom
580632,23242,TREASURE TIN BUFFALO BILL,2.0,2011-12-05 12:16:00,2.08,16360.0,United Kingdom
554866,21929,JUMBO BAG PINK VINTAGE PAISLEY,10.0,2011-05-27 10:41:00,2.08,13488.0,United Kingdom
566446,21385,IVORY HANGING DECORATION  HEART,7.0,2011-09-12 15:40:00,0.85,,United Kingdom
574481,21559,STRAWBERRY LUNCH BOX WITH CUTLERY INVALID,1.0,2011-11-04 12:45:00,2.55,18022.0,United Kingdom ###
545468,21497,FANCY FONTS BIRTHDAY WRAP bad_value,25.0,,0.42,16571.0,United Kingdom bad_value
539631,21425,SKULLS STORAGE BOX LARGE mixed_CASE,1.0,,5.91,,United Kingdom INVALID
580291,23353,6 GIFT TAGS VINTAGE CHRISTMAS,12.0,2011-12-02 13:36:00,0.83,15539.0,United Kingdom
562114,22995,TRAVEL CARD WALLET SUKI,1.0,2011-08-02 16:14:00,0.83,,United Kingdom
573339,84692,BOX OF 24 COCKTAIL PARASOLS,25.0,2011-10-30 11:49:00,0.42,13278.0,United Kingdom
575687,22142,CHRISTMAS CRAFT WHITE FAIRY,24.0,2011-11-10 16:03:00,1.45,16126.0,United Kingdom
546466,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1.0,2011-03-14 11:04:00,1.95,18118.0,United Kingdom
556905,23201,JUMBO BAG ALPHABET,1.0,2011-06-15 13:05:00,2.08,16904.0,United Kingdom
574661,23084,RABBIT NIGHT LIGHT,24.0,2011-11-06 11:56:00,1.79,13447.0,United Kingdom
564039,22328,ROUND SNACK BOXES SET OF 4 FRUITS,24.0,2011-08-22 12:40:00,2.95,12645.0,Germany
548522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1.0,2011-03-31 16:43:00,2.46,,United Kingdom typoo
578534,22082,RIBBON REEL STRIPES DESIGN,5.0,2011-11-24 14:51:00,1.65,15725.0,United Kingdom
564631,23431,NATURAL HANGING QUILTED HEARTS,12.0,2011-08-26 11:54:00,0.83,17451.0,United Kingdom
562775,23201,JUMBO BAG ALPHABET,20.0,2011-08-09 12:21:00,2.08,15078.0,United Kingdom
537808,47580,TEA TIME DES TEA COSY @@@,3.0,2010-12-08 13:23:00,2.55,15311.0,United Kingdom
559813,22666,RECIPE BOX PANTRY YELLOW DESIGN,12.0,2011-07-12 15:42:00,2.95,18272.0,United Kingdom
548612,22083,PAPER CHAIN KIT RETROSPOT,2.0,2011-04-01 11:34:00,2.95,13137.0,United Kingdom
550992,22178,VICTORIAN GLASS HANGING T-LIGHT,6.0,2011-04-21 19:05:00,1.25,14512.0,United Kingdom
575176,22726,ALARM CLOCK BAKELIKE GREEN,1.0,2011-11-08 18:29:00,7.46,,United Kingdom
577700,21136,PAINTED METAL PEARS ASSORTED,2.0,,1.69,14449.0,United Kingdom
558696,20712,JUMBO BAG WOODLAND ANIMALS,10.0,2011-07-01 12:09:00,2.08,16746.0,United Kingdom
571054,85130B,BEADED CRYSTAL HEART GREEN LARGE,1.0,2011-10-13 13:58:00,0.79,14234.0,United Kingdom
552139,21327,SKULLS WRITING SET,3.0,,1.65,14659.0,United Kingdom
546237,20711,JUMBO BAG TOYS,10.0,2011-03-10 12:50:00,1.95,16625.0,United Kingdom
546882,21314,SMALL GLASS HEART TRINKET POT,8.0,2011-03-17 17:26:00,2.1,14422.0,United Kingdom
564319,21165,BEWARE OF THE CAT METAL SIGN,2.0,2011-08-24 13:18:00,1.69,15059.0,United Kingdom
540154,21934,SKULL SHOULDER BAG,2.0,2011-01-05 11:30:00,1.66,,United Kingdom
575855,23393,HOME SWEET HOME CUSHION COVER,2.0,2011-11-11 12:24:00,3.75,14527.0,United Kingdom
576593,22531,MAGIC DRAWING SLATE CIRCUS PARADE,1.0,2011-11-15 14:48:00,0.42,15720.0,United Kingdom
575930,22511,RETROSPOT BABUSHKA DOORSTOP,1.0,2011-11-11 17:58:00,7.46,,United Kingdom
556629,22460,EMBOSSED GLASS TEALIGHT HOLDER,12.0,2011-06-13 14:55:00,1.25,14841.0,United Kingdom
550831,21955,DOORMAT UNION JACK GUNS AND ROSES,2.0,2011-04-21 10:29:00,7.95,13534.0,United Kingdom
564627,23217,LAUREL HEART ANTIQUE SILVER,12.0,,1.25,15132.0,United Kingdom INVALID
578305,48194,DOORMAT HEARTS ###,16.0,2011-11-23 15:44:00,7.08,14088.0,United Kingdom @@@
544917,21498,RED RETROSPOT WRAP,25.0,2011-02-24 15:56:00,0.42,13751.0,United Kingdom
544928,16236,KITTY PENCIL ERASERS,1.0,2011-02-24 18:07:00,0.42,,United Kingdom
575516,21293,MIRRORED DOVE WALL DECORATION,24.0,2011-11-10 10:45:00,2.1,17340.0,United Kingdom
564754,22348,TEA BAG PLATE RED RETROSPOT,1.0,2011-08-30 10:29:00,1.63,,United Kingdom
552703,23298,SPOTTY BUNTING,1.0,2011-05-10 16:00:00,4.95,14462.0,United Kingdom
559337,22814,CARD PARTY GAMES,3.0,2011-07-07 16:27:00,0.42,,United Kingdom
573364,22469,HEART OF WICKER SMALL,5.0,2011-10-30 13:09:00,1.65,14710.0,United Kingdom
556916,82600,NO SINGING METAL SIGN ???,1.0,,2.1,16898.0,United Kingdom bad_value
576837,22187,GREEN CHRISTMAS TREE CARD HOLDER,1.0,2011-11-16 15:16:00,8.29,,United Kingdom
562371,21756,BATH BUILDING BLOCK WORD,3.0,2011-08-04 14:30:00,5.95,13709.0,United Kingdom
556085,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.0,,3.29,,United Kingdom
581433,22698,PINK REGENCY TEACUP AND SAUCER,6.0,2011-12-08 15:54:00,2.95,14911.0,EIRE
546007,21905,MORE BUTTER METAL SIGN INVALID,1.0,2011-03-08 15:34:00,1.63,,United Kingdom
538397,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",48.0,2010-12-12 11:44:00,0.85,12753.0,Japan
544051,21790,VINTAGE SNAP CARDS,12.0,2011-02-15 12:40:00,0.85,16700.0,United Kingdom
571283,23168,CLASSIC CAFE SUGAR DISPENSER,2.0,2011-10-16 13:51:00,1.25,16533.0,United Kingdom
577511,23295,SET OF 12 MINI LOAF BAKING CASES mixed_CASE,2.0,,0.83,17561.0,United Kingdom
580118,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN typoo,12.0,2011-12-01 16:31:00,1.25,16011.0,United Kingdom
539142,21122,SET/10 PINK POLKADOT PARTY CANDLES ???,24.0,,1.25,14849.0,United Kingdom ###
557960,22920,HERB MARKER BASIL,5.0,2011-06-23 19:46:00,0.65,15453.0,United Kingdom
549023,47566B,TEA TIME PARTY BUNTING @@@,1.0,,10.79,,United Kingdom
562218,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12.0,2011-08-03 14:07:00,0.83,13851.0,United Kingdom
570862,23345,DOLLY GIRL BEAKER,12.0,2011-10-12 15:35:00,1.25,17528.0,United Kingdom
562984,85163B,BLACK BAROQUE WALL CLOCK,1.0,,12.75,17841.0,United Kingdom @@@
579512,23420,PANTRY HOOK TEA STRAINER,2.0,2011-11-29 16:47:00,4.13,,United Kingdom
541423,84510C,SET OF 4 POLKADOT COASTERS,1.0,2011-01-17 17:54:00,2.46,,United Kingdom
542611,22624,IVORY KITCHEN SCALES,1.0,2011-01-30 14:13:00,8.5,15415.0,United Kingdom
578541,23316,RED REFECTORY CLOCK,1.0,2011-11-24 15:01:00,9.95,14277.0,France
567901,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1.0,2011-09-22 16:28:00,2.46,,United Kingdom
567639,22961,JAM MAKING SET PRINTED,48.0,2011-09-21 14:07:00,1.45,15290.0,United Kingdom
544463,22256,FELT FARM ANIMAL CHICKEN,1.0,2011-02-20 14:31:00,1.25,12988.0,United Kingdom
581425,23308,SET OF 60 VINTAGE LEAF CAKE CASES,1.0,2011-12-08 15:31:00,0.55,14796.0,United Kingdom
546096,22196,SMALL HEART MEASURING SPOONS,12.0,2011-03-09 11:59:00,0.85,15502.0,United Kingdom
545996,20767,BLUE PAISLEY JOURNAL,3.0,2011-03-08 14:12:00,2.55,14367.0,United Kingdom
540551,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.0,2011-01-10 09:43:00,4.21,,United Kingdom
573886,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24.0,2011-11-01 13:37:00,0.39,14401.0,United Kingdom
564303,22553,PLASTERS IN TIN SKULLS,12.0,2011-08-24 12:04:00,1.65,16042.0,United Kingdom
544098,82484,WOOD BLACK BOARD ANT WHITE FINISH ???,12.0,,6.75,16019.0,United Kingdom INVALID
550659,21544,SKULLS  WATER TRANSFER TATTOOS,12.0,2011-04-20 09:02:00,0.85,17730.0,United Kingdom
542006,22192,BLUE DINER WALL CLOCK,2.0,,8.5,15218.0,United Kingdom
546013,21624,VINTAGE UNION JACK DOORSTOP,1.0,2011-03-08 16:38:00,5.95,16495.0,United Kingdom
562560,21402,RED  EGG  SPOON,24.0,2011-08-05 17:12:00,0.12,14156.0,EIRE typoo
561209,84251C,"GREETING CARD, TWO SISTERS.",1.0,2011-07-25 16:57:00,0.83,,United Kingdom
562263,23344,JUMBO BAG 50'S CHRISTMAS,2.0,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
537154,22666,RECIPE BOX PANTRY YELLOW DESIGN,720.0,2010-12-05 13:05:00,2.95,15808.0,United Kingdom
560698,21877,HOME SWEET HOME MUG,12.0,2011-07-20 12:29:00,1.25,16353.0,United Kingdom
580730,21945,STRAWBERRIES  DESIGN FLANNEL typoo,1.0,2011-12-05 17:28:00,1.63,,United Kingdom
545377,21165,BEWARE OF THE CAT METAL SIGN,1.0,2011-03-02 11:32:00,1.69,14606.0,United Kingdom
573269,23345,DOLLY GIRL BEAKER,3.0,2011-10-28 13:00:00,1.25,16764.0,United Kingdom
551340,21626,VINTAGE UNION JACK PENNANT,1.0,2011-04-27 17:23:00,1.63,,United Kingdom
548373,84987,SET OF 36 TEATIME PAPER DOILIES,1.0,2011-03-30 16:34:00,2.92,,United Kingdom
547891,22260,FELT EGG COSY BLUE RABBIT,12.0,2011-03-28 10:14:00,0.85,13266.0,United Kingdom
543754,22699,ROSES REGENCY TEACUP AND SAUCER,6.0,2011-02-11 14:26:00,2.95,18159.0,United Kingdom
576327,23531,WALL ART BIG LOVE,3.0,2011-11-14 15:19:00,6.95,12476.0,Germany
576190,21080,SET/20 RED RETROSPOT PAPER NAPKINS,4.0,2011-11-14 11:46:00,0.85,15039.0,United Kingdom
538524,21479,WHITE SKULL HOT WATER BOTTLE mixed_CASE,7.0,2010-12-13 09:35:00,7.62,,United Kingdom
562670,84992,72 SWEETHEART FAIRY CAKE CASES,24.0,2011-08-08 13:42:00,0.55,14911.0,EIRE
565919,23171,REGENCY TEA PLATE GREEN,1.0,2011-09-07 16:48:00,3.29,,United Kingdom
559894,21372,MIRRORED WALL ART TABLE LAMP INVALID,2.0,,0.75,14159.0,United Kingdom bad_value
550437,40016,CHINESE DRAGON PAPER LANTERNS,12.0,,0.42,16923.0,United Kingdom @@@
563200,22386,JUMBO BAG PINK POLKADOT,1.0,2011-08-14 10:49:00,2.08,13838.0,United Kingdom
563264,22631,CIRCUS PARADE LUNCH BOX,12.0,2011-08-15 12:46:00,1.95,13720.0,United Kingdom
537231,22633,HAND WARMER UNION JACK,12.0,2010-12-06 09:21:00,2.1,13652.0,United Kingdom
579468,22928,YELLOW GIANT GARDEN THERMOMETER,1.0,2011-11-29 14:58:00,5.95,14711.0,United Kingdom
575222,22971,QUEENS GUARD COFFEE MUG,6.0,2011-11-09 11:33:00,2.55,16880.0,United Kingdom
554350,22072,RED RETROSPOT TEA CUP AND SAUCER INVALID,4.0,,3.75,13523.0,United Kingdom
559337,21851,LILAC DIAMANTE PEN IN GIFT BOX,1.0,2011-07-07 16:27:00,2.46,,United Kingdom
565442,22200,FRYING PAN PINK POLKADOT,4.0,2011-09-04 14:09:00,4.25,12627.0,Germany
571441,22465,HANGING METAL STAR LANTERN,1.0,,3.29,14096.0,United Kingdom
544064,22457,NATURAL SLATE HEART CHALKBOARD,3.0,2011-02-15 13:50:00,2.95,17114.0,United Kingdom
559145,23310,BUBBLEGUM RING ASSORTED typoo,180.0,2011-07-06 14:17:00,0.42,17404.0,Sweden ###
542646,22470,HEART OF WICKER LARGE,3.0,2011-01-31 11:42:00,2.95,17220.0,United Kingdom
574351,84692,BOX OF 24 COCKTAIL PARASOLS,3.0,2011-11-04 10:37:00,0.42,17348.0,United Kingdom
550274,21879,HEARTS GIFT TAPE,12.0,2011-04-15 12:23:00,0.65,15498.0,United Kingdom
537888,22587,FELTCRAFT HAIRBAND RED AND BLUE,12.0,2010-12-09 10:04:00,0.85,15358.0,United Kingdom
542274,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8.0,2011-01-27 10:02:00,2.95,16782.0,United Kingdom
565928,22138,BAKING SET 9 PIECE RETROSPOT,3.0,2011-09-08 10:09:00,4.95,,EIRE
545333,90209B,GREEN ENAMEL+GLASS HAIR COMB,2.0,2011-03-01 16:22:00,2.07,,United Kingdom
547896,22467,GUMBALL COAT RACK,1.0,2011-03-28 11:34:00,2.55,17841.0,United Kingdom
545706,22914,BLUE COAT RACK PARIS FASHION,6.0,2011-03-07 09:10:00,4.95,12712.0,Germany
570465,23522,WALL ART DOG AND BALL ???,1.0,,5.79,,United Kingdom ###
554636,23076,ICE CREAM SUNDAE LIP GLOSS,24.0,2011-05-25 11:52:00,1.25,16763.0,United Kingdom
542241,22470,HEART OF WICKER LARGE,2.0,2011-01-26 14:51:00,2.95,16409.0,United Kingdom
555634,23083,SET 6 PAPER TABLE LANTERN STARS,6.0,2011-06-06 12:29:00,3.75,13319.0,United Kingdom
537434,47559B,TEA TIME OVEN GLOVE,3.0,,2.51,,United Kingdom
547072,21843,RED RETROSPOT CAKE STAND,1.0,2011-03-20 14:01:00,10.95,13592.0,United Kingdom
551342,22518,CHILDS GARDEN BRUSH BLUE,6.0,2011-04-28 08:34:00,2.1,16099.0,United Kingdom
571033,21791,VINTAGE HEADS AND TAILS CARD GAME,12.0,2011-10-13 12:46:00,1.25,14251.0,United Kingdom
540848,21383,PACK OF 12 STICKY BUNNIES,1.0,2011-01-12 09:26:00,1.66,,United Kingdom
564652,23084,RABBIT NIGHT LIGHT,480.0,2011-08-26 14:20:00,2.08,14646.0,Netherlands
539447,22630,DOLLY GIRL LUNCH BOX,12.0,2010-12-17 16:00:00,1.95,12395.0,Belgium
548490,22960,JAM MAKING SET WITH JARS INVALID,6.0,2011-03-31 13:13:00,4.25,12909.0,United Kingdom
579491,22557,PLASTERS IN TIN VINTAGE PAISLEY ???,1.0,,1.65,14723.0,United Kingdom ###
570482,23379,PACK OF 12 RED APPLE TISSUES,1.0,,0.39,17459.0,United Kingdom INVALID
570680,22371,AIRLINE BAG VINTAGE TOKYO 78,4.0,2011-10-11 15:36:00,4.25,13969.0,United Kingdom
556910,85227,SET OF 6 3D KIT CARDS FOR KIDS,10.0,2011-06-15 13:25:00,0.85,12748.0,United Kingdom
537638,22519,CHILDS GARDEN BRUSH PINK,1.0,2010-12-07 15:28:00,4.21,,United Kingdom
538349,21883,STARS GIFT TAPE,2.0,,1.66,,United Kingdom INVALID
561004,22138,BAKING SET 9 PIECE RETROSPOT,3.0,2011-07-22 14:47:00,4.95,15189.0,United Kingdom
542603,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12.0,2011-01-30 12:09:00,1.25,16985.0,United Kingdom bad_value
578017,35637A,IVORY STRING CURTAIN WITH POLE,1.0,2011-11-22 13:07:00,1.95,13569.0,United Kingdom
571065,23559,WOODLAND BUNNIES LOLLY MAKERS,12.0,2011-10-13 14:59:00,2.08,12613.0,Germany
572737,23535,WALL ART BICYCLE SAFETY,4.0,2011-10-25 15:39:00,5.95,13384.0,United Kingdom
570201,23348,CHILDRENS TOY COOKING UTENSIL SET,1.0,2011-10-07 16:06:00,2.08,16918.0,United Kingdom
539595,48184,DOORMAT ENGLISH ROSE,1.0,2010-12-20 13:43:00,14.43,,United Kingdom
536367,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8.0,2010-12-01 08:34:00,3.75,13047.0,United Kingdom
567667,23159,SET OF 5 PANCAKE DAY MAGNETS,1.0,2011-09-21 15:24:00,4.13,,United Kingdom
552010,22516,CHILDS GARDEN RAKE BLUE,2.0,2011-05-05 17:26:00,2.1,14713.0,United Kingdom
545399,22485,SET OF 2 WOODEN MARKET CRATES,2.0,2011-03-02 11:48:00,12.75,14934.0,Channel Islands
576931,20719,WOODLAND CHARLOTTE BAG ###,10.0,2011-11-17 11:10:00,0.85,13028.0,United Kingdom
564962,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.0,2011-08-31 14:35:00,3.75,17777.0,United Kingdom
555091,20712,JUMBO BAG WOODLAND ANIMALS,2.0,2011-05-31 12:50:00,2.08,12748.0,United Kingdom
569897,22761,CHEST 7 DRAWER MA CAMPAGNE,1.0,2011-10-06 16:01:00,24.95,17813.0,United Kingdom
559794,23203,JUMBO BAG DOILEY PATTERNS,10.0,2011-07-12 13:16:00,2.08,16700.0,United Kingdom
568180,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1.0,2011-09-25 13:42:00,3.75,15429.0,United Kingdom
553540,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48.0,2011-05-17 15:32:00,1.45,17511.0,United Kingdom
537691,22147,FELTCRAFT BUTTERFLY HEARTS,12.0,2010-12-08 10:39:00,1.45,13842.0,United Kingdom
564756,21400,RED PUDDING SPOON,2.0,2011-08-30 10:33:00,0.42,,United Kingdom
562046,21240,BLUE POLKADOT CUP,8.0,2011-08-02 10:34:00,0.85,12378.0,Switzerland
547720,22487,WHITE WOOD GARDEN PLANT LADDER,1.0,,9.95,14209.0,United Kingdom
552013,23194,GYMKHANA TREASURE BOOK BOX,8.0,2011-05-05 17:34:00,2.25,12451.0,Switzerland
577297,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,4.0,2011-11-18 12:48:00,0.42,14593.0,United Kingdom
578854,22866,HAND WARMER SCOTTY DOG DESIGN,12.0,2011-11-27 11:15:00,2.1,14859.0,United Kingdom
546306,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1.0,2011-03-10 16:16:00,3.29,,United Kingdom
549586,84997b,CHILDRENS CUTLERY RETROSPOT RED,3.0,2011-04-11 10:00:00,8.29,,United Kingdom
580137,23242,TREASURE TIN BUFFALO BILL,3.0,,2.08,17566.0,United Kingdom
